id,final_status,store_address_id,customer_id,courier_id,vertical,is_food,transport,number_of_assignments,total_real_distance,activation_time_local,last_courier_assigned_time,courier_started_order_local,courier_enters_pickup_time_local,pickup_time_local,courier_enters_delivery_point_time_local,termination_time
52882665,DeliveredStatus,15908,17934193,14917583,WALL - Partner,TRUE,BICYCLE,1,3.589,7/11/2019 23:13:11,7/11/2019 23:13:44,7/11/2019 23:14:01,7/11/2019 23:20:27,7/11/2019 23:24:06,7/11/2019 23:28:46,7/11/2019 23:29:10
52375534,DeliveredStatus,18300,15545913,14917583,WALL - Partner,TRUE,BICYCLE,1,4.627,7/8/2019 20:24:34,7/8/2019 20:25:19,7/8/2019 20:25:32,7/8/2019 20:24:47,7/8/2019 20:37:42,7/8/2019 20:46:40,7/8/2019 20:50:39
52616675,DeliveredStatus,85260,12253214,14917583,WALL - Partner,TRUE,BICYCLE,1,5.522,7/10/2019 12:47:43,7/10/2019 12:48:39,7/10/2019 12:49:03,7/10/2019 12:47:56,7/10/2019 12:57:07,7/10/2019 13:07:16,7/10/2019 13:08:14
53475647,DeliveredStatus,50845,1247581,14917583,WALL - Partner,TRUE,BICYCLE,1,2.593,7/14/2019 23:55:35,7/14/2019 23:57:36,7/14/2019 23:57:43,7/15/2019 0:05:20,7/15/2019 0:17:23,7/15/2019 0:20:10,7/15/2019 0:21:19
52862851,DeliveredStatus,23463,9860303,14917583,WALL - Partner,TRUE,BICYCLE,2,3.831,7/11/2019 21:42:40,7/11/2019 21:50:15,7/11/2019 21:53:31,7/11/2019 21:48:23,7/11/2019 22:07:35,7/11/2019 22:20:52,7/11/2019 22:22:24
52779915,DeliveredStatus,71274,5389187,14917583,WALL - Partner,TRUE,BICYCLE,1,2.638,7/11/2019 13:47:53,7/11/2019 13:48:37,7/11/2019 13:48:57,7/11/2019 13:52:00,7/11/2019 14:12:36,7/11/2019 14:13:50,7/11/2019 14:14:15
52680310,DeliveredStatus,18300,12153944,14917583,WALL - Partner,TRUE,BICYCLE,1,3.897,7/10/2019 20:15:07,7/10/2019 20:43:41,7/10/2019 20:44:50,7/10/2019 20:26:39,7/10/2019 20:58:14,7/10/2019 21:02:59,7/10/2019 21:04:07
52635634,DeliveredStatus,18300,19775424,14917583,WALL - Partner,TRUE,BICYCLE,2,3.64,7/10/2019 15:21:02,7/10/2019 15:26:16,7/10/2019 15:26:16,7/10/2019 15:21:59,7/10/2019 15:40:34,7/10/2019 15:47:44,7/10/2019 15:50:05
52525787,DeliveredStatus,88585,9625828,14917583,WALL - Partner,TRUE,BICYCLE,1,5.345,7/9/2019 20:19:48,7/9/2019 20:24:15,7/9/2019 20:25:11,7/9/2019 20:27:17,7/9/2019 20:33:18,7/9/2019 20:42:46,7/9/2019 20:43:37
52413980,DeliveredStatus,18300,3076721,14917583,WALL - Partner,TRUE,BICYCLE,1,3.063,7/8/2019 23:30:12,7/8/2019 23:30:27,7/8/2019 23:36:31,7/8/2019 23:30:26,7/8/2019 23:45:17,7/8/2019 23:52:22,7/8/2019 23:53:15
53377761,DeliveredStatus,18300,15999958,14917583,WALL - Partner,TRUE,BICYCLE,1,2.511,7/14/2019 17:58:55,7/14/2019 17:59:31,7/14/2019 17:59:50,7/14/2019 17:59:02,7/14/2019 18:13:23,7/14/2019 18:15:50,7/14/2019 18:18:57
53339860,DeliveredStatus,18300,20007437,14917583,WALL - Partner,TRUE,BICYCLE,1,4.31,7/14/2019 14:11:54,7/14/2019 14:12:45,7/14/2019 14:12:57,7/14/2019 14:15:24,7/14/2019 14:29:52,7/14/2019 14:33:01,7/14/2019 14:35:19
53234584,DeliveredStatus,34476,5933205,14917583,WALL - Partner,TRUE,BICYCLE,1,2.659,7/13/2019 21:51:57,7/13/2019 22:20:53,7/13/2019 22:21:09,7/13/2019 22:23:29,7/13/2019 22:53:49,7/13/2019 22:59:06,7/13/2019 23:00:24
53220534,DeliveredStatus,18300,14129510,14917583,WALL - Partner,TRUE,BICYCLE,1,4.241,7/13/2019 21:07:12,7/13/2019 21:30:00,7/13/2019 21:30:06,7/13/2019 21:11:45,7/13/2019 21:45:33,7/13/2019 21:50:00,7/13/2019 21:52:55
53216274,DeliveredStatus,18300,2983864,14917583,WALL - Partner,TRUE,BICYCLE,1,3.255,7/13/2019 20:53:34,7/13/2019 21:00:32,7/13/2019 21:00:39,7/13/2019 21:02:38,7/13/2019 21:22:48,7/13/2019 21:27:12,7/13/2019 21:29:23
53332189,DeliveredStatus,16740,2135129,14917583,WALL - Partner,TRUE,BICYCLE,1,4.693,7/14/2019 13:31:15,7/14/2019 13:36:40,7/14/2019 13:37:14,7/14/2019 13:45:16,7/14/2019 13:56:53,7/14/2019 14:00:58,7/14/2019 14:04:27
52873312,DeliveredStatus,19434,10162539,14917583,WALL - Partner,TRUE,BICYCLE,1,2.859,7/11/2019 22:22:42,7/11/2019 22:22:50,7/11/2019 22:22:56,7/11/2019 22:25:29,7/11/2019 22:41:06,7/11/2019 22:44:09,7/11/2019 22:45:52
52513442,DeliveredStatus,18300,20003658,14917583,WALL - Partner,TRUE,BICYCLE,1,4.675,7/9/2019 19:24:01,7/9/2019 19:24:15,7/9/2019 19:24:32,7/9/2019 19:25:42,7/9/2019 19:45:11,7/9/2019 19:51:16,7/9/2019 19:52:36
53248726,DeliveredStatus,85260,3607239,14917583,WALL - Partner,TRUE,BICYCLE,2,2.283,7/13/2019 22:44:15,7/13/2019 23:12:04,7/13/2019 23:13:57,7/13/2019 23:08:57,7/13/2019 23:31:33,7/13/2019 23:36:30,7/13/2019 23:37:21
53132015,DeliveredStatus,15908,1279460,14917583,WALL - Partner,TRUE,BICYCLE,1,4.982,7/13/2019 12:43:49,7/13/2019 12:44:12,7/13/2019 12:46:06,7/13/2019 12:51:33,7/13/2019 13:04:39,7/13/2019 13:12:42,7/13/2019 13:14:51
52996386,DeliveredStatus,19434,14431622,14917583,WALL - Partner,TRUE,BICYCLE,1,3.727,7/12/2019 19:41:01,7/12/2019 19:41:14,7/12/2019 19:41:37,7/12/2019 19:44:31,7/12/2019 20:26:28,7/12/2019 20:33:51,7/12/2019 20:36:15
52965111,DeliveredStatus,17997,11404000,14917583,WALL - NonPartner,FALSE,BICYCLE,1,2.257,7/12/2019 15:56:39,7/12/2019 16:00:31,7/12/2019 16:00:47,7/12/2019 16:06:34,7/12/2019 16:04:44,7/12/2019 16:07:24,7/12/2019 16:09:00
53151269,DeliveredStatus,90971,8937828,14917583,WALL - Partner,TRUE,BICYCLE,1,2.885,7/13/2019 14:50:39,7/13/2019 14:51:19,7/13/2019 14:51:30,7/13/2019 14:54:45,7/13/2019 15:01:45,7/13/2019 15:04:31,7/13/2019 15:08:46
52937389,DeliveredStatus,18300,2127480,14917583,WALL - Partner,TRUE,BICYCLE,1,2.326,7/12/2019 12:39:44,7/12/2019 12:40:10,7/12/2019 12:40:28,7/12/2019 12:39:55,7/12/2019 12:52:36,7/12/2019 12:58:59,7/12/2019 13:00:10
52878794,DeliveredStatus,18300,9891536,14917583,WALL - Partner,TRUE,BICYCLE,1,4.472,7/11/2019 22:49:36,7/11/2019 22:50:20,7/11/2019 22:50:25,7/11/2019 22:49:38,7/11/2019 22:58:29,7/11/2019 23:09:47,7/11/2019 23:12:59
52664618,DeliveredStatus,18300,14323178,14917583,WALL - Partner,TRUE,BICYCLE,1,2.087,7/10/2019 19:00:29,7/10/2019 19:00:53,7/10/2019 19:01:03,7/10/2019 19:00:42,7/10/2019 19:13:39,7/10/2019 19:16:48,7/10/2019 19:18:18
52620663,DeliveredStatus,18300,18013990,14917583,WALL - Partner,TRUE,BICYCLE,3,6.318,7/10/2019 13:20:59,7/10/2019 13:47:39,7/10/2019 13:51:32,7/10/2019 13:20:59,7/10/2019 14:00:53,7/10/2019 14:07:59,7/10/2019 14:08:35
52400231,DeliveredStatus,51356,8931389,14917583,WALL - Partner,TRUE,BICYCLE,1,1.946,7/8/2019 22:05:45,7/8/2019 22:06:01,7/8/2019 22:06:06,7/8/2019 22:08:16,7/8/2019 22:14:47,7/8/2019 22:17:34,7/8/2019 22:18:07
52939919,DeliveredStatus,18300,16539554,14917583,WALL - Partner,TRUE,BICYCLE,1,6.011,7/12/2019 13:01:15,7/12/2019 13:01:32,7/12/2019 13:01:48,7/12/2019 13:06:59,7/12/2019 13:11:52,7/12/2019 13:16:58,7/12/2019 13:17:40
53249320,DeliveredStatus,15910,2301600,14917583,WALL - Partner,TRUE,BICYCLE,2,4.838,7/13/2019 22:46:45,7/13/2019 22:57:30,7/13/2019 23:00:34,7/13/2019 23:08:40,7/13/2019 23:22:15,7/13/2019 23:41:31,7/13/2019 23:42:14
52887234,DeliveredStatus,23518,18746618,14917583,WALL - Partner,TRUE,BICYCLE,2,5.942,7/11/2019 23:50:36,7/12/2019 0:04:33,7/12/2019 0:04:54,7/11/2019 23:50:37,7/12/2019 0:23:04,7/12/2019 0:31:17,7/12/2019 0:39:30
52724545,DeliveredStatus,23518,16189636,14917583,WALL - Partner,TRUE,BICYCLE,1,3.83,7/10/2019 23:42:46,7/10/2019 23:43:38,7/10/2019 23:43:46,7/10/2019 23:45:51,7/10/2019 23:58:11,7/11/2019 0:02:21,7/11/2019 0:06:02
53027213,DeliveredStatus,50845,17393708,14917583,WALL - Partner,TRUE,BICYCLE,1,2.246,7/12/2019 21:05:25,7/12/2019 21:07:39,7/12/2019 21:07:45,7/12/2019 21:09:47,7/12/2019 21:34:28,7/12/2019 21:37:39,7/12/2019 21:39:29
52886655,DeliveredStatus,23518,15600633,14917583,WALL - Partner,TRUE,BICYCLE,1,3.693,7/11/2019 23:45:02,7/11/2019 23:45:15,7/11/2019 23:45:37,7/11/2019 23:50:25,7/11/2019 23:54:21,7/11/2019 23:57:09,7/11/2019 23:58:02
52852702,DeliveredStatus,82665,19089470,14917583,WALL - Partner,TRUE,BICYCLE,1,6.093,7/11/2019 21:07:16,7/11/2019 21:11:37,7/11/2019 21:14:12,7/11/2019 21:17:30,7/11/2019 21:37:16,7/11/2019 21:49:23,7/11/2019 21:53:16
52848916,DeliveredStatus,90971,17149498,14917583,WALL - Partner,TRUE,BICYCLE,1,2.392,7/11/2019 20:54:01,7/11/2019 20:54:20,7/11/2019 20:54:46,7/11/2019 20:59:57,7/11/2019 21:05:51,7/11/2019 21:08:36,7/11/2019 21:10:42
52382042,DeliveredStatus,18300,17224768,14917583,WALL - Partner,TRUE,BICYCLE,3,5.661,7/8/2019 20:52:01,7/8/2019 21:37:33,7/8/2019 21:38:37,7/8/2019 21:00:29,7/8/2019 21:57:29,7/8/2019 22:00:58,7/8/2019 22:01:55
52627443,DeliveredStatus,18300,15999958,14917583,WALL - Partner,TRUE,BICYCLE,1,4.007,7/10/2019 14:14:39,7/10/2019 14:15:05,7/10/2019 14:15:09,7/10/2019 14:17:15,7/10/2019 14:25:55,7/10/2019 14:28:22,7/10/2019 14:29:52
53404977,DeliveredStatus,18300,20048313,14917583,WALL - Partner,TRUE,BICYCLE,1,2.856,7/14/2019 20:04:31,7/14/2019 20:04:36,7/14/2019 20:04:46,7/14/2019 20:04:40,7/14/2019 20:13:30,7/14/2019 20:17:33,7/14/2019 20:20:51
53128215,DeliveredStatus,18300,2187221,14917583,WALL - Partner,TRUE,BICYCLE,1,4.146,7/13/2019 12:02:17,7/13/2019 12:02:28,7/13/2019 12:02:38,7/13/2019 12:04:22,7/13/2019 12:21:05,7/13/2019 12:26:18,7/13/2019 12:29:43
52471234,DeliveredStatus,18300,16056790,14917583,WALL - Partner,TRUE,BICYCLE,1,1.76,7/9/2019 13:52:44,7/9/2019 13:53:48,7/9/2019 13:53:53,7/9/2019 13:52:52,7/9/2019 14:05:02,7/9/2019 14:08:54,7/9/2019 14:09:29
52382402,DeliveredStatus,18300,19060442,14917583,WALL - Partner,TRUE,BICYCLE,1,3.302,7/8/2019 20:51:57,7/8/2019 20:57:53,7/8/2019 20:59:04,7/8/2019 21:00:29,7/8/2019 21:12:03,7/8/2019 21:15:55,7/8/2019 21:16:30
52666453,DeliveredStatus,18300,2182687,14917583,WALL - Partner,TRUE,BICYCLE,2,2.807,7/10/2019 19:10:28,7/10/2019 19:19:12,7/10/2019 19:19:12,7/10/2019 19:10:41,7/10/2019 19:27:12,7/10/2019 19:31:55,7/10/2019 19:32:49
52948375,DeliveredStatus,18300,15676898,14917583,WALL - Partner,TRUE,BICYCLE,3,4.057,7/12/2019 13:58:33,7/12/2019 14:17:50,7/12/2019 14:17:50,7/12/2019 13:58:42,7/12/2019 14:19:12,7/12/2019 14:29:03,7/12/2019 14:30:13
52828601,DeliveredStatus,18300,2155321,14917583,WALL - Partner,TRUE,BICYCLE,1,4.391,7/11/2019 20:00:02,7/11/2019 20:00:24,7/11/2019 20:00:33,7/11/2019 20:00:05,7/11/2019 20:07:08,7/11/2019 20:16:27,7/11/2019 20:17:22
52693913,DeliveredStatus,85260,16504423,14917583,WALL - Partner,TRUE,BICYCLE,1,5.466,7/10/2019 21:09:01,7/10/2019 21:33:30,7/10/2019 21:40:15,7/10/2019 21:09:22,7/10/2019 21:53:55,7/10/2019 21:57:48,7/10/2019 21:59:13
52456227,DeliveredStatus,18300,14537325,14917583,WALL - Partner,TRUE,BICYCLE,1,1.179,7/9/2019 12:41:01,7/9/2019 12:41:36,7/9/2019 12:41:40,7/9/2019 12:41:13,7/9/2019 12:53:38,7/9/2019 12:56:16,7/9/2019 12:57:30
52302453,DeliveredStatus,18300,5630418,14917583,WALL - Partner,TRUE,BICYCLE,1,7.221,7/8/2019 10:34:59,7/8/2019 10:36:28,7/8/2019 10:36:35,7/8/2019 10:46:01,7/8/2019 10:51:18,7/8/2019 10:59:29,7/8/2019 11:04:34
52684155,DeliveredStatus,18300,18617858,14917583,WALL - Partner,TRUE,BICYCLE,1,4.494,7/10/2019 22:02:01,7/10/2019 22:31:28,7/10/2019 22:31:32,7/10/2019 22:04:25,7/10/2019 22:50:27,7/10/2019 22:53:10,7/10/2019 22:55:12
52301469,DeliveredStatus,,16335546,14917583,QUIERO,FALSE,BICYCLE,1,2.782,7/8/2019 10:16:48,7/8/2019 10:17:08,7/8/2019 10:19:06,7/8/2019 10:28:15,7/8/2019 10:31:31,7/8/2019 10:34:05,7/8/2019 10:36:01
52465254,DeliveredStatus,88704,204232,14917583,WALL - Partner,TRUE,BICYCLE,1,4.538,7/9/2019 13:03:42,7/9/2019 13:03:58,7/9/2019 13:04:22,7/9/2019 13:03:45,7/9/2019 13:27:13,7/9/2019 13:36:19,7/9/2019 13:38:54
52389150,DeliveredStatus,85260,16335546,14917583,WALL - Partner,TRUE,BICYCLE,1,5.741,7/8/2019 21:18:20,7/8/2019 21:19:14,7/8/2019 21:20:35,7/8/2019 21:20:14,7/8/2019 21:27:35,7/8/2019 21:37:34,7/8/2019 21:38:24
52366504,DeliveredStatus,85260,2425769,14917583,WALL - Partner,TRUE,BICYCLE,1,5.043,7/8/2019 19:45:01,7/8/2019 19:45:38,7/8/2019 19:48:35,7/8/2019 19:45:09,7/8/2019 19:52:45,7/8/2019 20:03:48,7/8/2019 20:06:59
53137665,DeliveredStatus,18300,2682877,14917583,WALL - Partner,TRUE,BICYCLE,1,2.784,7/13/2019 13:28:33,7/13/2019 13:28:55,7/13/2019 13:28:58,7/13/2019 13:28:46,7/13/2019 13:42:10,7/13/2019 13:46:00,7/13/2019 13:46:55
53346686,DeliveredStatus,51356,12653079,14917583,WALL - Partner,TRUE,BICYCLE,3,4.868,7/14/2019 14:44:49,7/14/2019 15:14:44,7/14/2019 15:14:44,7/14/2019 15:22:01,7/14/2019 15:24:09,7/14/2019 15:27:32,7/14/2019 15:28:09
53019607,DeliveredStatus,18300,16986117,14917583,WALL - Partner,TRUE,BICYCLE,1,4.46,7/12/2019 20:41:02,7/12/2019 20:41:13,7/12/2019 20:41:26,7/12/2019 20:43:39,7/12/2019 21:02:29,7/12/2019 21:06:17,7/12/2019 21:06:56
52768382,DeliveredStatus,18300,16585340,14917583,WALL - Partner,TRUE,BICYCLE,1,1.429,7/11/2019 12:12:37,7/11/2019 12:13:02,7/11/2019 12:13:07,7/11/2019 12:12:42,7/11/2019 12:30:42,7/11/2019 12:34:29,7/11/2019 12:35:04
53324869,DeliveredStatus,15866,2122456,14917583,WALL - NonPartner,TRUE,BICYCLE,1,4.19,7/14/2019 12:53:01,7/14/2019 12:59:32,7/14/2019 13:00:23,7/14/2019 13:04:09,7/14/2019 13:11:12,7/14/2019 13:19:44,7/14/2019 13:20:35
53261222,DeliveredStatus,18300,3086537,14917583,WALL - Partner,TRUE,BICYCLE,1,1.551,7/14/2019 0:03:41,7/14/2019 0:06:39,7/14/2019 0:06:46,7/14/2019 0:05:50,7/14/2019 0:17:24,7/14/2019 0:19:44,7/14/2019 0:20:49
52620917,DeliveredStatus,18300,13149106,14917583,WALL - Partner,TRUE,BICYCLE,1,4.997,7/10/2019 13:22:59,7/10/2019 13:35:28,7/10/2019 13:35:31,7/10/2019 13:22:59,7/10/2019 13:47:27,7/10/2019 13:50:28,7/10/2019 13:51:26
52569774,CanceledStatus,50845,1908784,14917583,WALL - Partner,TRUE,BICYCLE,1,5.928,7/10/2019 0:06:25,7/10/2019 0:07:00,7/10/2019 0:07:51,,,,7/10/2019 0:25:36
52793191,DeliveredStatus,85260,4232952,14917583,WALL - Partner,TRUE,BICYCLE,1,3.17,7/11/2019 15:28:28,7/11/2019 15:28:41,7/11/2019 15:28:49,7/11/2019 15:28:30,7/11/2019 15:39:48,7/11/2019 15:45:35,7/11/2019 15:46:31
52713694,DeliveredStatus,18300,13195395,14917583,WALL - Partner,TRUE,BICYCLE,1,4.28,7/10/2019 22:30:06,7/10/2019 22:55:50,7/10/2019 22:55:57,7/10/2019 22:39:33,7/10/2019 23:34:29,7/10/2019 23:39:30,7/10/2019 23:42:50
52678200,DeliveredStatus,18300,13488828,14917583,WALL - Partner,TRUE,BICYCLE,1,3.621,7/10/2019 20:06:21,7/10/2019 20:20:14,7/10/2019 20:20:43,7/10/2019 20:26:39,7/10/2019 20:35:28,7/10/2019 20:40:37,7/10/2019 20:44:45
53036952,DeliveredStatus,18300,17412047,14917583,WALL - Partner,TRUE,BICYCLE,1,2.775,7/12/2019 21:34:26,7/12/2019 21:42:13,7/12/2019 21:42:17,7/12/2019 21:44:18,7/12/2019 21:59:56,7/12/2019 22:04:04,7/12/2019 22:04:11
53166567,DeliveredStatus,88691,20542797,14917583,WALL - Partner,TRUE,BICYCLE,1,3.68,7/13/2019 16:36:02,7/13/2019 16:36:07,7/13/2019 16:36:20,7/13/2019 16:36:04,7/13/2019 17:01:32,7/13/2019 17:06:31,7/13/2019 17:07:42
52786167,DeliveredStatus,18300,17560626,14917583,WALL - Partner,TRUE,BICYCLE,1,3.032,7/11/2019 14:32:36,7/11/2019 14:32:43,7/11/2019 14:33:03,7/11/2019 14:32:44,7/11/2019 14:45:15,7/11/2019 14:51:04,7/11/2019 14:52:13
52309742,DeliveredStatus,18300,19676426,14917583,WALL - Partner,TRUE,BICYCLE,1,4.083,7/8/2019 12:22:40,7/8/2019 12:23:17,7/8/2019 12:26:06,7/8/2019 12:22:51,7/8/2019 12:37:06,7/8/2019 12:47:09,7/8/2019 12:49:39
52508799,DeliveredStatus,18300,20369939,14917583,WALL - Partner,TRUE,BICYCLE,1,3.104,7/9/2019 18:59:01,7/9/2019 18:59:51,7/9/2019 19:00:09,7/9/2019 18:59:13,7/9/2019 19:08:31,7/9/2019 19:16:06,7/9/2019 19:18:46
52648492,DeliveredStatus,18300,4528956,14917583,WALL - Partner,TRUE,BICYCLE,1,6.618,7/10/2019 17:41:01,7/10/2019 17:41:34,7/10/2019 17:41:53,7/10/2019 17:46:22,7/10/2019 17:52:46,7/10/2019 18:02:36,7/10/2019 18:04:59
52532283,DeliveredStatus,18300,2156335,14917583,WALL - Partner,TRUE,BICYCLE,1,6.444,7/9/2019 20:46:14,7/9/2019 20:48:39,7/9/2019 20:53:04,7/9/2019 20:52:17,7/9/2019 21:21:42,7/9/2019 21:31:17,7/9/2019 21:32:30
53436011,DeliveredStatus,18300,10144878,15239021,WALL - Partner,TRUE,MOTORBIKE,1,4.439,7/14/2019 21:24:50,7/14/2019 21:36:13,7/14/2019 21:38:23,7/14/2019 21:24:58,7/14/2019 21:47:56,7/14/2019 21:52:58,7/14/2019 21:53:36
53466859,DeliveredStatus,15727,20562050,15239021,WALL - Partner,TRUE,MOTORBIKE,1,5.984,7/14/2019 22:59:14,7/14/2019 22:59:37,7/14/2019 23:00:11,7/14/2019 23:05:41,7/14/2019 23:17:30,7/14/2019 23:23:19,7/14/2019 23:27:53
52994108,DeliveredStatus,18300,19065323,15239021,WALL - Partner,TRUE,MOTORBIKE,1,1.464,7/12/2019 19:03:02,7/12/2019 19:03:35,7/12/2019 19:03:41,7/12/2019 19:03:32,7/12/2019 19:15:00,7/12/2019 19:21:29,7/12/2019 19:23:02
52843518,DeliveredStatus,19434,13131389,15239021,WALL - Partner,TRUE,MOTORBIKE,2,2.716,7/11/2019 20:34:12,7/11/2019 20:50:15,7/11/2019 20:51:07,7/11/2019 20:57:15,7/11/2019 21:00:53,7/11/2019 21:03:24,7/11/2019 21:08:27
52936425,DeliveredStatus,15727,19632271,15239021,WALL - Partner,TRUE,MOTORBIKE,1,15.845,7/12/2019 12:31:14,7/12/2019 12:32:01,7/12/2019 12:32:13,7/12/2019 12:41:39,7/12/2019 12:52:02,7/12/2019 13:01:02,7/12/2019 13:03:16
53391513,DeliveredStatus,,14429168,15239021,QUIERO,FALSE,MOTORBIKE,1,2.619,7/14/2019 19:14:32,7/14/2019 19:14:47,7/14/2019 19:15:06,7/14/2019 19:18:43,7/14/2019 19:20:57,7/14/2019 19:22:07,7/14/2019 19:24:03
53421907,DeliveredStatus,73242,2586919,15239021,WALL - Partner,TRUE,MOTORBIKE,3,1.661,7/14/2019 20:50:54,7/14/2019 20:57:31,7/14/2019 20:57:45,7/14/2019 21:01:27,7/14/2019 21:13:02,7/14/2019 21:16:09,7/14/2019 21:18:53
52851864,DeliveredStatus,18300,18691781,15239021,WALL - Partner,TRUE,MOTORBIKE,1,2.792,7/11/2019 21:04:31,7/11/2019 21:08:35,7/11/2019 21:08:48,7/11/2019 21:07:19,7/11/2019 21:26:02,7/11/2019 21:30:13,7/11/2019 21:32:14
52399912,DeliveredStatus,23463,12820933,15239021,WALL - Partner,TRUE,MOTORBIKE,1,7.748,7/8/2019 22:04:14,7/8/2019 22:05:00,7/8/2019 22:05:08,7/8/2019 22:10:58,7/8/2019 22:17:22,7/8/2019 22:22:44,7/8/2019 22:27:32
53407621,DeliveredStatus,48634,2161019,15239021,WALL - Partner,FALSE,MOTORBIKE,1,7.553,7/14/2019 20:12:27,7/14/2019 20:12:44,7/14/2019 20:12:53,7/14/2019 20:16:23,7/14/2019 20:21:07,7/14/2019 20:27:47,7/14/2019 20:30:33
53433341,DeliveredStatus,18300,4354010,15239021,WALL - Partner,TRUE,MOTORBIKE,1,2.238,7/14/2019 21:18:33,7/14/2019 21:19:55,7/14/2019 21:20:02,7/14/2019 21:22:00,7/14/2019 21:32:32,7/14/2019 21:36:12,7/14/2019 21:37:59
53204729,DeliveredStatus,15927,12529655,13762181,WALL - Partner,TRUE,CAR,1,3.983,7/13/2019 20:13:47,7/13/2019 20:17:46,7/13/2019 20:18:01,7/13/2019 20:21:28,7/13/2019 20:24:10,7/13/2019 20:30:14,7/13/2019 20:32:57
52416190,DeliveredStatus,50845,15741098,13762181,WALL - Partner,TRUE,CAR,1,5.545,7/8/2019 23:52:25,7/8/2019 23:56:53,7/8/2019 23:57:17,7/9/2019 0:03:52,7/9/2019 0:09:38,7/9/2019 0:16:31,7/9/2019 0:20:39
53179036,DeliveredStatus,15912,12158487,13762181,WALL - Partner,TRUE,CAR,1,4.809,7/13/2019 19:30:01,7/13/2019 19:30:58,7/13/2019 19:31:23,7/13/2019 19:33:59,7/13/2019 19:42:25,7/13/2019 19:50:44,7/13/2019 19:54:28
52571673,DeliveredStatus,75822,7290012,13762181,WALL - Partner,TRUE,CAR,1,2.931,7/10/2019 0:26:22,7/10/2019 0:27:19,7/10/2019 0:27:36,7/10/2019 0:30:29,7/10/2019 0:50:38,7/10/2019 0:53:13,7/10/2019 1:00:13
52512962,DeliveredStatus,15727,20370549,13762181,WALL - Partner,TRUE,CAR,1,4.234,7/9/2019 19:21:40,7/9/2019 19:22:13,7/9/2019 19:23:46,7/9/2019 19:24:37,7/9/2019 19:38:44,7/9/2019 19:42:14,7/9/2019 19:44:33
52410070,DeliveredStatus,30640,1126081,13762181,WALL - Partner,TRUE,CAR,1,12.457,7/8/2019 23:00:00,7/8/2019 23:00:59,7/8/2019 23:01:28,7/8/2019 23:08:48,7/8/2019 23:18:10,7/8/2019 23:23:00,7/8/2019 23:27:47
53264888,DeliveredStatus,15727,16635587,13762181,WALL - Partner,TRUE,CAR,1,7.198,7/14/2019 0:37:55,7/14/2019 0:38:10,7/14/2019 0:38:30,7/14/2019 0:41:01,7/14/2019 0:54:08,7/14/2019 1:00:43,7/14/2019 1:05:36
52494691,DeliveredStatus,16712,20365808,13762181,WALL - NonPartner,FALSE,CAR,2,4.394,7/9/2019 17:21:41,7/9/2019 17:28:21,7/9/2019 17:28:21,7/9/2019 17:52:00,7/9/2019 17:52:00,7/9/2019 18:07:29,7/9/2019 18:24:23
52357616,DeliveredStatus,18296,2384715,13762181,WALL - Partner,TRUE,CAR,1,9.434,7/8/2019 18:58:03,7/8/2019 18:58:51,7/8/2019 18:59:09,7/8/2019 19:12:50,7/8/2019 19:24:20,7/8/2019 19:35:58,7/8/2019 19:37:26
52537145,DeliveredStatus,15912,3023059,13762181,WALL - Partner,TRUE,CAR,2,4.805,7/9/2019 21:04:57,7/9/2019 21:16:09,7/9/2019 21:16:09,7/9/2019 21:26:36,7/9/2019 21:30:45,7/9/2019 21:32:15,7/9/2019 21:38:47
52403633,DeliveredStatus,15727,14337163,13762181,WALL - Partner,TRUE,CAR,1,9.648,7/8/2019 22:22:27,7/8/2019 22:27:23,7/8/2019 22:27:41,7/8/2019 22:34:33,7/8/2019 22:39:02,7/8/2019 22:45:46,7/8/2019 22:49:12
52387772,DeliveredStatus,15927,3023059,13762181,WALL - Partner,TRUE,CAR,1,2.307,7/8/2019 21:13:04,7/8/2019 21:17:12,7/8/2019 21:17:49,7/8/2019 21:20:08,7/8/2019 21:26:24,7/8/2019 21:31:11,7/8/2019 21:35:11
52680071,DeliveredStatus,15912,14170459,13762181,WALL - Partner,TRUE,CAR,1,4.493,7/10/2019 20:13:59,7/10/2019 20:24:19,7/10/2019 20:31:23,7/10/2019 20:37:06,7/10/2019 20:40:15,7/10/2019 20:52:04,7/10/2019 20:57:08
52677584,DeliveredStatus,15727,14394424,13762181,WALL - Partner,TRUE,CAR,1,6.931,7/10/2019 20:03:46,7/10/2019 20:07:01,7/10/2019 20:07:40,7/10/2019 20:15:39,7/10/2019 20:21:33,7/10/2019 20:27:34,7/10/2019 20:31:14
52417928,DeliveredStatus,48338,11999540,13762181,WALL - Partner,TRUE,CAR,1,4.65,7/9/2019 0:11:21,7/9/2019 0:21:17,7/9/2019 0:21:42,7/9/2019 0:28:20,7/9/2019 0:30:45,7/9/2019 0:33:57,7/9/2019 0:37:37
52723418,DeliveredStatus,48338,10489405,13762181,WALL - Partner,TRUE,CAR,3,16.477,7/10/2019 23:31:43,7/10/2019 23:56:52,7/10/2019 23:56:52,7/11/2019 0:13:49,7/11/2019 0:16:44,7/11/2019 0:19:38,7/11/2019 0:22:31
